PMID,Title,Abstract,Authors,Journal,Year,Keywords,URL,Affiliations
39954436,Biotransformation of oxybenzone and 3-(4-methylbenzylidene)camphor in Cunninghamella species: Potential for environmental clean-up of widely used sunscreen agents.,"The extensive use of organic UV filters (OUVFs) has led to these compounds being ubiquitously detected in the environment and considered a new kind of environmental pollutant. As OUVFs cannot be efficiently eliminated by conventional treatment processes, there is an urgent need to develop new innovative solutions for their removal. The present work investigates the efficacy of three Cunninghamella strains in the biodegradation of OUVFs: oxybenzone (BP-3) and 3-(4-methylbenzylidene)camphor (4-MBC). Moreover, a cytochrome P450 (CYP450) inhibition study was conducted, and Cunninghamella-processed samples in silico and in vitro toxicity were evaluated. Our results indicated the ability of Cunninghamella strains to utilize OUVFs. Among the tested Cunninghamella strains, both agents were the most efficiently removed by C. blakesleeana. These results were comparable with A. niger biodegradation capacity. In vitro studies of the fungi-processed samples confirmed no mutagenicity in the Ames test and the lack of cytotoxicity against HepG2 cell line. Moreover, Cunninghamella treatment positively influenced OUVFs SH-SY5Y neurotoxicity and ecotoxicity. After fungal treatment, BP-3 agonistic estrogenic activity was higher, whereas antagonistic androgenic effect was lower than before biotransformation. 4-MBC, after biotransformation, lost agonistic estrogenic activity, but gained antagonistic estrogenic properties. Additionally, this study confirmed the involvement of CYP450 enzymes in BP-3 and 4-MBC biotransformation, thus contributing to a better understanding of the detoxification pathways of OUVFs in fungi. In conclusion, these findings demonstrated, for the first time, that using environmental fungi Cunninghamella for the biodegradation of BP-3 and 4-MBC represents a potent approach for eliminating contaminants from the natural environment.","Murzyn Aleksandra, Popiół Justyna, Gunia-Krzyżak Agnieszka, Żelaszczyk Dorota, Dąbrówka Barbara, Koczurkiewicz-Adamczyk Paulina, Piska Kamil, Żmudzki Paweł, Pękala Elżbieta, Słoczyńska Karolina",Journal of hazardous materials,2025,"Sunscreening Agents, Benzophenones, Humans, Biotransformation, Camphor, Biodegradation, Environmental, Cell Survival, Cytochrome P-450 Enzyme System, Hep G2 Cells, Environmental Pollutants",https://pubmed.ncbi.nlm.nih.gov/39954436/,"Department of Bioorganic Chemistry, Chair of Organic Chemistry, Faculty of Pharmacy, Jagiellonian University Medical College, Medyczna 9, Kraków 30-688, Poland. Electronic address: agnieszka.gunia@uj.edu.pl.; Department of Bioorganic Chemistry, Chair of Organic Chemistry, Faculty of Pharmacy, Jagiellonian University Medical College, Medyczna 9, Kraków 30-688, Poland. Electronic address: dorota.zelaszczyk@uj.edu.pl.; Department of Medicinal Chemistry, Faculty of Pharmacy, Jagiellonian University Medical College, Medyczna 9, Krakow 30-688, Poland. Electronic address: pawel.zmudzki@uj.edu.pl.; Department of Pharmaceutical Biochemistry, Faculty of Pharmacy, Jagiellonian University Medical College, Medyczna 9, Kraków 30-688, Poland. Electronic address: barbara.dabrowka@student.uj.edu.pl.; Department of Pharmaceutical Biochemistry, Faculty of Pharmacy, Jagiellonian University Medical College, Medyczna 9, Kraków 30-688, Poland. Electronic address: elzbieta.pekala@uj.edu.pl.; Department of Pharmaceutical Biochemistry, Faculty of Pharmacy, Jagiellonian University Medical College, Medyczna 9, Kraków 30-688, Poland. Electronic address: justyna.popiol@uj.edu.pl.; Department of Pharmaceutical Biochemistry, Faculty of Pharmacy, Jagiellonian University Medical College, Medyczna 9, Kraków 30-688, Poland. Electronic address: kamil.piska@uj.edu.pl.; Department of Pharmaceutical Biochemistry, Faculty of Pharmacy, Jagiellonian University Medical College, Medyczna 9, Kraków 30-688, Poland. Electronic address: karolina.sloczynska@uj.edu.pl.; Department of Pharmaceutical Biochemistry, Faculty of Pharmacy, Jagiellonian University Medical College, Medyczna 9, Kraków 30-688, Poland. Electronic address: ola.murzyn@doctoral.uj.edu.pl.; Department of Pharmaceutical Biochemistry, Faculty of Pharmacy, Jagiellonian University Medical College, Medyczna 9, Kraków 30-688, Poland. Electronic address: paulina.koczurkiewicz@uj.edu.pl."
21392107,Current sunscreen controversies: a critical review.,"Sunscreens are believed to be a valuable tool in providing photoprotection against the detrimental effects of UV radiation, a known carcinogen. However, a number of controversies have developed regarding their safety and efficacy. This review summarizes the relevant studies surrounding these controversies. Evidence of the prevention of skin cancer, an oft-cited reason for sunscreen use, was examined as it pertains to squamous cell carcinoma, basal cell carcinoma and melanoma. We also reviewed studies examining the effects of sunscreen on the synthesis of vitamin D, an essential nutrient whose role in health and disease continues to grow. Lastly, we analyzed studies surrounding the safety and toxicity of oxybenzone, retinyl palmitate and nanoparticles of zinc oxide (ZnO) and titanium dioxide (TiO2 ). The overwhelming majority of available data is drawn from studies conducted using antiquated sunscreen formulations. Nonetheless, our research revealed that topical use of sunscreen protects against squamous cell carcinoma, does not cause vitamin D deficiency/insufficiency in practice and has not been demonstrated to adversely affect the health of humans. Given the established benefits of UV protection, the use of sunscreens remains an important part of an overall photoprotective strategy. Future sunscreens with improved formulation should ideally offer superior protection. With increased usage of sunscreen by the public, continuous and vigilant monitoring of the overall safety of future products is also needed.","Burnett Mark E, Wang Steven Q","Photodermatology, photoimmunology & photomedicine",2011,"Animals, Carcinoma, Basal Cell, Carcinoma, Squamous Cell, Humans, Skin Neoplasms, Sunscreening Agents, Vitamin D Deficiency",https://pubmed.ncbi.nlm.nih.gov/21392107/,"Dermatology Service, Memorial Sloan-Kettering Cancer Center, New York, NY 10022, USA."
34456215,Evaluating the Sun Protection Factor of Cosmetic Formulations Containing Afzelin.,"Exposure to UV radiation damages the skin and increases the risk of skin cancer. Sunscreen is used to protect the skin from the harmful effects of UV radiation. However, the chemical UV filters used in sunscreen can show toxicity and cause allergic reactions. A safe sunscreen that includes a lower content of chemical UV filters and exerts an excellent effect on UV protection needs to be developed. The objective of this study was to investigate whether the addition of afzelin to sunscreen could improve the sun protection factor (SPF). A synergistic effect between afzelin and organic sunscreen agents including padimate O and oxybenzone was confirmed. Interestingly, 100% in vitro SPF-boosting was observed when afzelin (0.05%) was applied with a standard SPF formulation containing organic sunscreens while afzelin alone had no contribution to the SPF. In vivo SPF analysis of the standard SPF formulation showed an SPF value of 13.3 that increased to 20.1 when supplemented with afzelin (0.05%). Additionally, afzelin showed no skin irritation in a human trial. These results suggest that afzelin is useful as a natural additive in sunscreen formulations and provides an SPF-boosting effect. Afzelin supplementation to the formulation showed the potential to reduce the use of synthetic photoprotectors, which could minimize the risk of synthetic agent toxicity.","Kim Minkyung, Shin Seoungwoo, Ryu Dehun, Cho Eunae, Yoo Jiseon, Park Deokhoon, Jung Eunsun",Chemical & pharmaceutical bulletin,2021,"Adolescent, Adult, Benzophenones, Clinical Trials as Topic, Cosmetics, Drug Compounding, Female, Humans, Male, Mannosides, Middle Aged, Proanthocyanidins, Skin, Sun Protection Factor, Sunscreening Agents, Ultraviolet Rays, para-Aminobenzoates",https://pubmed.ncbi.nlm.nih.gov/34456215/,Biospectrum Life Science Institute.
25384223,"Adverse reactions to sunscreen agents: epidemiology, responsible irritants and allergens, clinical characteristics, and management.","Sunscreen is a key component in the preventive measures recommended by dermatologists and public health campaigns aimed at reducing sunburn, early skin aging, and skin cancer. To maximize compliance, adverse reactions to sunscreens should be minimized. Although inactive ingredients cause many of these reactions, it is important for dermatologists to be aware of reactions to active ultraviolet filters. There are approximately 120 chemicals that can function as ultraviolet (UV) filters. This review focuses on the 36 most common filters in commercial and historical use. Of these, 16 are approved for use by the US Food and Drug Administration. The benzophenones and dibenzoylmethanes are the most commonly implicated UV filters causing allergic and photoallergic contact dermatitis (PACD) reactions; benzophenone-3 is the leading allergen and photoallergen within this class. When clinically indicated, patch and photopatch testing should be performed to common UV filters.","Heurung Ashley R, Raju Srihari I, Warshaw Erin M","Dermatitis : contact, atopic, occupational, drug",2014,"Allergens, Dermatitis, Photoallergic, Humans, Irritants, Sunscreening Agents, United States",https://pubmed.ncbi.nlm.nih.gov/25384223/,"From the *Department of Dermatology, University of Minnesota Medical School; and †Department of Dermatology, Veterans Affairs Medical Center, University of Minnesota, Minneapolis, MN."
35690277,Toward a digital analysis of environmental impacts on rodent mammary gland density during critical developmental windows.,"While mammographic breast density is associated with breast cancer risk in humans, there is no comparable surrogate risk measure in mouse and rat mammary glands following various environmental exposures. In the current study, mammary glands from mice and rats subjected to reproductive factors and exposures to environmental chemicals that have been shown to influence mammary gland development and/or susceptibility to mammary tumors were evaluated for histologic density by manual and automated digital methods. Digital histological density detected changes due to hormonal stimuli/reproductive factors (parity), dietary fat, and exposure to environmental chemicals, such as benzophenone-3 and a combination of perfluorooctanoic acid and zeranol. Thus, digital analysis of mammary gland density offers a high throughput method that can provide a highly reproducible means of comparing a measure of histological density across independent experiments, experimental systems, and laboratories. This methodology holds promise for the detection of environmental impacts on mammary gland structure in mice and rats that may be comparable to human breast density, thus potentially allowing comparisons between rodent models and human breast cancer studies.","Hamilton Alina M, Olsson Linnea T, Midkiff Bentley R, Morozova Elena, Su Yanrong, Haslam Sandra Z, Vandenberg Laura N, Schneider Sallie S, Santucci-Pereira Julia, Jerry D Joseph, Troester Melissa A, Schwartz Richard C","Reproductive toxicology (Elmsford, N.Y.)",2022,"Animals, Breast Density, Breast Neoplasms, Environment, Female, Humans, Mammary Glands, Animal, Mice, Pregnancy, Rats, Rodentia",https://pubmed.ncbi.nlm.nih.gov/35690277/,"Department of Environmental Health Sciences, University of Massachusetts, Amherst, MA, USA.; Department of Epidemiology, Gillings School of Public Health, University of North Carolina at Chapel Hill, Chapel Hill, NC, USA.; Department of Epidemiology, Gillings School of Public Health, University of North Carolina at Chapel Hill, Chapel Hill, NC, USA; Lineberger Comprehensive Cancer Center, University of North Carolina at Chapel Hill, Chapel Hill, NC, USA.; Department of Microbiology and Molecular Genetics, Michigan State University, East Lansing, MI, USA.; Department of Microbiology and Molecular Genetics, Michigan State University, East Lansing, MI, USA. Electronic address: schwart9@msu.edu.; Department of Pathology and Laboratory Medicine, School of Medicine, University of North Carolina at Chapel Hill, Chapel Hill, NC, USA.; Department of Physiology, Michigan State University, East Lansing, MI, USA.; Lineberger Comprehensive Cancer Center, University of North Carolina at Chapel Hill, Chapel Hill, NC, USA.; Pioneer Valley Life Sciences Institute, Springfield, MA, USA; Department of Surgery, University of Massachusetts Medical School-Baystate, Springfield, MA, USA.; Pioneer Valley Life Sciences Institute, Springfield, MA, USA; Department of Veterinary and Animal Sciences, University of Massachusetts Amherst, Amherst, MA, USA.; The Irma H. Russo MD Breast Cancer Research Laboratory, Fox Chase Cancer Center, Temple University Health System, Philadelphia, PA, USA."
22612478,Sunscreens: are they beneficial for health? An overview of endocrine disrupting properties of UV-filters.,"Today, topical application of sunscreens, containing ultraviolet-filters (UV-filters), is preferred protection against adverse effects of ultraviolet radiation. Evidently, use of sunscreens is effective in prevention of sunburns in various models. However, evidence for their protective effects against melanoma skin cancer is less conclusive. Three important observations prompted us to review the animal data and human studies on possible side effects of selected chemical UV-filters in cosmetics. (1) the utilization of sunscreens with UV-filters is increasing worldwide; (2) the incidence of the malignant disorder for which sunscreens should protect, malignant melanoma, is rapidly increasing and (3) an increasing number of experimental studies indicating that several UV-filters might have endocrine disruptive effects. The selected UV-filters we review in this article are benzophenone-3 (BP-3), 3-benzylidene camphor (3-BC), 3-(4-methyl-benzylidene) camphor (4-MBC), 2-ethylhexyl 4-methoxy cinnamate (OMC), Homosalate (HMS), 2-ethylhexyl 4-dimethylaminobenzoate (OD-PABA) and 4-aminobenzoic acid (PABA). The potential adverse effects induced by UV-filters in experimental animals include reproductive/developmental toxicity and disturbance of hypothalamic-pituitary-thyroid axis (HPT). Few human studies have investigated potential side effects of UV-filters, although human exposure is high as UV-filters in sunscreens are rapidly absorbed from the skin. One of the UV-filters, BP-3, has been found in 96% of urine samples in the US and several UV-filters in 85% of Swiss breast milk samples. It seems pertinent to evaluate whether exposure to UV-filters contribute to possible adverse effects on the developing organs of foetuses and children.","Krause M, Klit A, Blomberg Jensen M, Søeborg T, Frederiksen H, Schlumpf M, Lichtensteiger W, Skakkebaek N E, Drzewiecki K T",International journal of andrology,2012,"4-Aminobenzoic Acid, Animals, Benzyl Compounds, Camphor, Cinnamates, Endocrine Disruptors, Humans, Hypothalamo-Hypophyseal System, Melanoma, Receptors, Estrogen, Salicylates, Skin Neoplasms, Sunburn, Sunscreening Agents, Thyroid Gland, Ultraviolet Rays, para-Aminobenzoates",https://pubmed.ncbi.nlm.nih.gov/22612478/,"Department of Growth and Reproduction, University of Copenhagen, Rigshospitalet, Copenhagen, Denmark."
35630736,Enhanced Toxicity of Bisphenols Together with UV Filters in Water: Identification of Synergy and Antagonism in Three-Component Mixtures.,"Contaminants of emerging concern (CEC) localize in the biome in variable combinations of complex mixtures that are often environmentally persistent, bioaccumulate and biomagnify, prompting a need for extensive monitoring. Many cosmetics include UV filters that are listed as CECs, such as benzophenone derivatives (oxybenzone, OXYB), cinnamates (2-ethylhexyl 4-methoxycinnamate, EMC) and camphor derivatives (4-methylbenzylidene-camphor, 4MBC). Furthermore, in numerous water sources, these UV filters have been detected together with Bisphenols (BPs), which are commonly used in plastics and can be physiologically detrimental. We utilized bioluminescent bacteria (Microtox assay) to monitor these CEC mixtures at environmentally relevant doses, and performed the first systematic study involving three sunscreen components (OXYB, 4MBC and EMC) and three BPs (BPA, BPS or BPF). Moreover, a breast cell line and cell viability assay were employed to determine the possible effect of these mixtures on human cells. Toxicity modeling, with concentration addition (CA) and independent action (IA) approaches, was performed, followed by data interpretation using Model Deviation Ratio (MDR) evaluation. The results show that UV filter sunscreen constituents and BPs interact at environmentally relevant concentrations. Of notable interest, mixtures containing any pair of three BPs (e.g., BPA + BPS, BPA + BPF and BPS + BPF), together with one sunscreen component (OXYB, 4MBC or EMC), showed strong synergy or overadditive effects. On the other hand, mixtures containing two UV filters (any pair of OXYB, 4MBC and EMC) and one BP (BPA, BPS or BPF) had a strong propensity towards concentration dependent underestimation. The three-component mixtures of UV filters (4MBC, EMC and OXYB) acted in an antagonistic manner toward each other, which was confirmed using a human cell line model. This study is one of the most comprehensive involving sunscreen constituents and BPs in complex mixtures, and provides new insights into potentially important interactions between these compounds.","Kudłak Błażej, Jatkowska Natalia, Liu Wen, Williams Michael J, Barcelo Damia, Schiöth Helgi B","Molecules (Basel, Switzerland)",2022,"Camphor, Complex Mixtures, Humans, Sunscreening Agents, Water, Water Pollutants, Chemical",https://pubmed.ncbi.nlm.nih.gov/35630736/,"Catalan Institute for Water Research (ICRA), Parc Científic i Tecnològic de la Universitat de Girona, C/Emili Grahit, 101 Edifici H2O, E-17003 Girona, Spain.; Department of Analytical Chemistry, Faculty of Chemistry, Gdańsk University of Technology, 11/12 Narutowicza Str., 80-233 Gdańsk, Poland.; Functional Pharmacology, Department of Neuroscience, Uppsala University, 751 24 Uppsala, Sweden."
39520751,Benzophenone-3 exposure induced apoptosis via impairing mitochondrial function in human chondrocytes.,"Osteoarthritis (OA) is a chronic joint disease affecting millions of adults worldwide, characterized by degeneration of articular cartilage. Many environmental risk factors contribute to OA development. Benzophenone-3 (BP-3), a commonly used ultraviolet filter in personal care products, has been positively associated with OA risk. However, it remains unclear whether and how BP-3 induces toxic effects on articular chondrocytes and promote OA development. This study aims to investigate the damage of BP-3 at environmentally relevant concentrations to human chondrocytes, as well as potential mechanisms linking BP-3 with injury of chondrocytes. Notably, BP-3 significantly inhibited cell viability, induced apoptosis, and up-regulated matrix metalloproteinase (MMP) 1 and 13 which mediated cartilage degradation in C28/I2 human normal chondrocytes. Moreover, the function of mitochondria was impaired and oxidative stress occurred in BP-3 exposure groups, evidenced by elevation of reactive oxygen species (ROS) generation, reduction of mitochondrial membrane potential, decrease of ATP production and inhibition of mitochondrial respiratory chain complex I, II, III and IV. Meanwhile, BP-3 caused mitochondrial cristae vague and formation of autophagosomes. PTEN induced putative kinase 1/E3 ubiquitin protein ligase (PINK1/Parkin) pathway was also activated by BP-3. Addition of autophagy inhibitor, 3-Methyladenine (3-MA), suppressed PINK1/Parkin-mediated mitophagy, but increased BP-3-induced expression of MMP1 and 13, as well as exacerbated BP-3-induced apoptosis, suggesting mitophagy may exert a chondroprotective effect and partially alleviate apoptosis induced by this compound. In brief, BP-3 exposure may increase OA risk via inducing apoptosis and increasing breakdown of extracellular matrix in chondrocytes, and mitochondrial dysfunction and mitophagy may play a crucial role in the mechanisms of BP-3-induced toxicity to articular chondrocytes.","Yang Ye, Gao Rui, Zhu Zhenyu, Xiao Wenfeng, Wang Jing, Zhao Wenxia, Li Yingjun",Ecotoxicology and environmental safety,2024,"Chondrocytes, Humans, Apoptosis, Mitochondria, Benzophenones, Membrane Potential, Mitochondrial, Osteoarthritis, Cell Survival, Oxidative Stress, Reactive Oxygen Species, Autophagy, Protein Kinases, Ubiquitin-Protein Ligases",https://pubmed.ncbi.nlm.nih.gov/39520751/,"School of Public Health, Hangzhou Medical College, Hangzhou 310013, China.; School of Public Health, Hangzhou Medical College, Hangzhou 310013, China. Electronic address: 2016034036@hmc.edu.cn."
35248957,"Tobacco-associated with Methylophilus sp. FP-6 enhances phytoremediation of benzophenone-3 through regulating soil microbial community, increasing photosynthetic capacity and maintaining redox homeostasis of plant.","Benzophenone-3 (BP-3) has attracted widespread attention due to its large accumulation in the environment and its potential toxicity effects to human. This study aimed to investigate the effects of the combined application of tobacco and Methylophilus sp. strain FP-6 with both plant growth promoting (PGP) traits and BP-3 degradation function on BP-3 remediation in soil. The results showed that about 79.18% of BP-3 was removed from the soil after 30 days of plant culture inoculated with the FP-6 strain, which was significantly higher than the plant-alone treatment. Simultaneously, inoculation with strain FP-6 significantly improved growth performance, biomass production, antioxidant levels, osmoregulation substance, photosynthetic capacity and chlorophyll accumulation in tobacco. Moreover, the application of FP-6 shifted the bacterial community, and enhanced the abundance of BP-3-degrading or soil nutrient cycling-affecting bacteria (e.g., Chloroflexi, Bryobacter, MND1 and Myxococcales), which might be valuable for the promotion of plant growth and degradation of BP-3 in the soil. The results from this study gave first insights into the enhancement of BP-3 removal efficiency from soil by phytoremediation assisted with bacteria possessing both PGP properties and BP-3 degradation function. The role of soil bacterial community in this remediation process was also discussed.","Wang Wenjing, Liu Anran, Fu Wenting, Peng Danliu, Wang Gang, Ji Jing, Jin Chao, Guan Chunfeng",Journal of hazardous materials,2022,"Bacteria, Benzophenones, Biodegradation, Environmental, Homeostasis, Humans, Methylophilus, Microbiota, Oxidation-Reduction, Soil, Soil Microbiology, Soil Pollutants, Nicotiana",https://pubmed.ncbi.nlm.nih.gov/35248957/,"School of Environmental Science and Engineering, Tianjin University, 92 Weijin Road, Tianjin 300072, China.; School of Environmental Science and Engineering, Tianjin University, 92 Weijin Road, Tianjin 300072, China. Electronic address: chunfengguan@tju.edu.cn."
31305169,"<i>In vitro</i> skin irritation assessment using EpiDerm™: applicability for updating toxicity information of oxybenzone and N,N-diethyl-m-toluamide.","A skin irritation test using <i>in vitro</i> reconstructed human epidermis (RhE) models was established for hazard identification of irritant chemicals in accordance with UN Globally Harmonized System of Classification and Labelling of Chemicals (GHS) category. In this study, EpiDerm™ was used to assess skin irritation by oxybenzone and N,N-diethyl-m-toluamide (DEET), which are widely used sunscreen and insect repellent components, respectively. EpiDerm™ was applied with oxybenzone and DEET, combined and sequentially with each single dose. Epidermal morphology and differentiation/proliferation were examined microscopically. Oxybenzone and sequential administration groups were determined as nonirritant with cell viability >50% and the morphology was comparable to the human epidermis. Contrastingly, the DEET and coadministration groups exhibited cell viability <50% and poor epidermal morphology. Interleukin (IL)-1α release from substance-treated EpiDerm™ increased inversely to cell viability, suggesting the pro-inflammatory reaction was initiated by DEET. CK-10, E-cadherin, Ki-67, laminin, and ceramide were identified as relevant markers to assess oxybenzone- or DEET-induced epidermal injury. In conclusion, these results may indicate to be aware of the possible skin irritation by indiscriminate use of oxybenzone and DEET without animal testing.","Han Ji-Seok, Kim Yong-Bum, Park Heejin, Im Wan-Jung, Kim Woo-Jin, Kim Younhee, Won Joo-Yun, Son Hwa-Young, Lee Byoung-Seok",Drug and chemical toxicology,2020,"Benzophenones, Cell Survival, DEET, Dermatitis, Irritant, Epidermis, Humans, Insect Repellents, Irritants, Skin Irritancy Tests, Sunscreening Agents",https://pubmed.ncbi.nlm.nih.gov/31305169/,"Department of Advanced Toxicology Research, Korea Institute of Toxicology (KIT), Daejeon, Republic of Korea.; Department of Veterinary Pathology, College of Medicine, Chungnam National University, Daejeon, Republic of Korea.; Research Institute, T&R Biofab Co., Ltd, Siheung-Si, Republic of Korea."
11702366,Assessment and clinical implications of absorption of sunscreens across skin.,"Topical sunscreen products are widely used for protection of the skin against the harmful effects of exposure to ultraviolet radiation. Sunscreen agents are incorporated into many everyday-use cosmetics as well as so called 'beach' products. An ideal sunscreen product will provide effective protection against UV radiation with minimal skin absorption of the active ingredients. There is now clear evidence that a common sunscreen chemical, benzophenone-3, is absorbed systemically following topical application to the skin. Other more lipophilic sunscreens are absorbed into the skin, but penetration to deeper tissues and the cutaneous circulation appears to be limited. However, the extent to which sunscreens that are absorbed into the stratum corneum are absorbed to deeper tissues and the systemic circulation over time is currently unknown. The formulation vehicle in which the sunscreen is presented to the skin has a significant effect on absorption into and through the skin. Alcohol-based formulations appear to increase sunscreen absorption. In addition, some sunscreen chemicals may enhance the skin absorption of other sunscreens when applied in combination. Clearly, further research into the influence of sunscreen and formulation properties on skin absorption could lead to optimal design of sunscreen products with respect to efficacy and minimizing absorption. Despite the extensive use of sunscreen products, there have been few reports of adverse effects, and these tend to be limited to acute dermatitis and allergies. Some recent reports have raised concerns that sunscreen chemicals may damage tissues, particularly in the presence of UV radiation. Further research into the toxicity of sunscreens is urgently required. Given the information currently available and the importance of protecting the skin against sun damage, there is no clear justification for restricting the use of sunscreen products at this time.",Benson H A,American journal of clinical dermatology,2000,"Absorption, Humans, Skin, Sunscreening Agents",https://pubmed.ncbi.nlm.nih.gov/11702366/,"Faculty of Pharmacy, University of Manitoba, Winnipeg, Manitoba, Canada. hbenson@ms.umanitoba.ca"
36822008,Human risk associated with exposure to mixtures of antiandrogenic chemicals evaluated using in vitro hazard and human biomonitoring data.,"Scientific evidence for underestimated toxicity from unintentional exposure to chemical mixtures is mounting. Yet, harmonized approaches on how to assess the actual risk of mixtures is lacking. As part of the European Joint programme 'Human Biomonitoring for Europe' we explored a novel methodology for mixture risk assessment of chemicals affecting male reproductive function. We explored a methodology for chemical mixture risk assessment based on human in vitro data combined with human exposure data, thereby circumventing the drawbacks of using hazard data from rodents and estimated exposure intake levels. Human androgen receptor (hAR) antagonism was selected as the most important molecular initiating event linked to adverse outcomes on male reproductive health. Our work identified 231 chemicals able to interfere with hAR activity. Among these were 61 finally identified as having both reliable hAR antagonist and human biomonitoring data. Calculation of risk quotients indicated that PCBs (118, 138, 157), phthalates (BBP, DBP, DIBP), benzophenone-3, PFOS, methylparaben, triclosan, some pesticides (i.e cypermethrin, β-endosulfan, methylparathion, p,p-DDE), and a PAH metabolite (1-hydroxypyrene) contributed to the mixture effect. The major chemical mixture drivers were PCB 118, BBP, PFOS, DBP, and the UV filter benzophenone-3, together contributing with 75% of the total mixture effect that was primarily driven by high exposure values. This viable way forward for mixture risk assessment of chemicals has the advantages of (1) being a more comprehensive mixture risk assessment also covering data-poor chemicals, and (2) including human data only. However, the approach is subjected to uncertainties in terms of in vitro to in vivo extrapolation, it is not ready for decision making, and needs further development. Still, the results indicate a concern for adverse effects on reproductive function in highly exposed boys, especially when considering additional exposure to data-poor chemicals and chemicals acting by other mechanisms of action.","Ma Yanying, Taxvig Camilla, Rodríguez-Carrillo Andrea, Mustieles Vicente, Reiber Lena, Kiesow Anja, Löbl Nathalie Michelle, Fernández Mariana F, Hansen Tina Vicky Alstrup, Valente Maria João, Kolossa-Gehring Marike, David Madlen, Vinggaard Anne Marie",Environment international,2023,"Humans, Male, Biological Monitoring, Benzophenones, Androgen Receptor Antagonists, Pesticides, Risk Assessment",https://pubmed.ncbi.nlm.nih.gov/36822008/,"Center for Biomedical Research (CIBM), University of Granada, Spain; Instituto de Investigación Biosanitaria Ibs Granada, Spain.; Center for Biomedical Research (CIBM), University of Granada, Spain; Instituto de Investigación Biosanitaria Ibs Granada, Spain; Consortium for Biomedical Research in Epidemiology & Public Health (CIBERESP), 18100, Spain.; German Environment Agency, Berlin, Germany.; National Food Institute, Technical University of Denmark, 2800 Kgs. Lyngby, Denmark.; National Food Institute, Technical University of Denmark, 2800 Kgs. Lyngby, Denmark. Electronic address: annv@food.dtu.dk."
37561120,Comparison between endocrine activity assessed using ToxCast/Tox21 database and human plasma concentration of sunscreen active ingredients/UV filters.,"Sunscreen products are composed of ultraviolet (UV) filters and formulated to reduce exposure to sunlight thereby lessening skin damage. Concerns have been raised regarding the toxicity and potential endocrine disrupting (ED) effects of UV filters. The ToxCast/Tox21 program, that is, CompTox, is a high-throughput in vitro screening database of chemicals that identify adverse outcome pathways, key events, and ED potential of chemicals. Using the ToxCast/Tox21 database, octisalate, homosalate, octocrylene, oxybenzone, octinoxate, and avobenzone, 6 commonly used organic UV filters, were found to have been evaluated. These UV filters showed low potency in these bioassays with most activity detected above the range of the cytotoxic burst. The pathways that were most affected were the cell cycle and the nuclear receptor pathways. Most activity was observed in liver and kidney-based bioassays. These organic filters and their metabolites showed relatively weak ED activity when tested in bioassays measuring estrogen receptor (ER), androgen receptor (AR), thyroid receptor, and steroidogenesis activity. Except for oxybenzone, all activity in the endocrine assays occurred at concentrations greater than the cytotoxic burst. Moreover, except for oxybenzone, plasma concentrations (Cmax) measured in humans were at least 100× lower than bioactive (AC50/ACC) concentrations that produced a response in ToxCast/Tox21 assays. These data are consistent with in vivo animal/human studies showing weak or negligible endocrine activity. In sum, when considered as part of a weight-of-evidence assessment and compared with measured plasma concentrations, the results show these organic UV filters have low intrinsic biological activity and risk of toxicity including endocrine disruption in humans.","Onyango David O, Selman Bastian G, Rose Jane L, Ellison Corie A, Nash J F",Toxicological sciences : an official journal of the Society of Toxicology,2023,"Animals, Humans, Sunscreening Agents, Benzophenones, Receptors, Estrogen",https://pubmed.ncbi.nlm.nih.gov/37561120/,"Global Product Stewardship, The Procter & Gamble Company, Mason, Ohio 45040, USA."
